WXNZ301	פלפל
WXGT302	זה פלפל צ'ילי.
WXGT303	פלפל, אתה במשימה חשאית!
WXGT304	אני לא יכול להשתמש בפלפל עם זה.
WXGT305	בישול מעולם לא היה הצד החזק שלי.
WXNZ306	צמח פלפל
WXGT307	זה צמח פלפל בר.
WXGT308	אני צריך רק אחד.
WXNZ309	דלת
WXGT310	המנעול גדול מדי בשביל הכרטיס הזה.
WXNZ311	חלון
WXGT312	זה חלון פתוח בראש טחנת הרוח.
WXGT313	אין לי אפשרות להגיע אליו.
WXNZ314	להבי טחנת הרוח
WXGT315	הם מסתובבים סביב ראש טחנת הרוח.
WXGT316	אני לא יכול להחזיק את זה בידיי החשופות.
WXNZ317	חבית
WXGT318	יש חבית בראש טחנת הרוח.
WXGT319	היא מלאה במי סוכר מותססים שמשמשים לייצור רום.
WXGT320	היא מלאה עכשיו במי סוכר.
WXNN321	צנצנת מים
WXGT322	היא כבר מלאה במי סוכר.
WKGT301	האגיס...
WKHM302	איי?
WKSO303	מרד זה צעד רציני...
WKSO304	אתם בטוחים שאתם לא רוצים להיות שוב פיראטים?
WKSO305	הצטרפו אליי או  ש א ה ר ו ג  את כולכם!
WKSO306	איך הולכים התיקונים?
WKSO307	אתם המורדים, הישמרו לכם!
WKSO308	בחיי יש לך שם בקבוק גדול של קרם.
WKSO309	אפשר לקבל רק קצת קרם?
WKSO310	אין סיכוי שאוכל לקבל אפילו טיפת קרם?
WKSO311	מה רצית בתמורה לקרם?
WKSO312	אתן לך לחזור לעבודתך.
WKHM313	אנחנו צריכים לאטום את גוף האוניה, אבל נגמרה לנו הזפת.
WKHM314	אם תוכל למצוא תחליף לזפת, אתן לך את הקרם.
WKHM315	להישמר ממה?
WKGT316	טוב, בתור התחלה...
WKHM317	איי.
WKSO318	אטיל עליכם קללת פיראטים נוראית!
WKSO319	אתם תאבדו את שפיותכם מרוב בושה מהאשמה שלכם!
WKSO320	הים שונא נוטשים והוא יבלע אתכם.
WKSO321	אם אני הייתי לובש קילט, לא הייתי נועל נעליים מצוחצחות במיוחד.
WKGT322	אם אני הייתי לובש קילט, לא הייתי נועל נעליים מצוחצחות במיוחד.
WKGT323	אטיל עליכם קללת פיראטים נוראית!
WKGT324	אתם תאבדו את שפיותכם מרוב בושה מהאשמה שלכם!
WKGT325	הים שונא נוטשים והוא יבלע אתכם.
WKHM326	תה יכול להפוך את ביל לזהב טהור, כמו החברה שלך?
WKGT327	אני מניח שזה לא ממש איום.
WKHM328	לא, נערי.
WKHM329	אוי, אל תדאג בנוגע אליי. אני אהיה בסדר גמור, נערי. בסדר גמור.
WKHM330	אני עושה את זה כל הזמן.
WKHM331	לא, נערי. הים שונא נציגים טלפוניים שמתקשרים בזמן הארוחה.
WKHM332	הרי האלפים הם אלו ששונאים נוטשים.
WKGT333	אוי, אוף. אני תמיד מתבלבל בין שניהם.
WKHM334	אח! בשם הדוד-רבא פרגוס!
WKHM335	'תה צודק, נערי! כדאי שאשמר!
WKHM336	טוב...אולי נוכל לעשות עסק.
WKHM337	תראה, אנחנו צריכים לתקן את הספינה.
WKHM338	היא דולפת כמו מסננת.
WKHM339	ומסיבה לא ברורה, מאגרי הזפת של הספינה התרוקנו.
WKHM340	נשגב מבינתי איך הצוות לשעבר יכול להפליג ללא שום זפת על הספינה.
WKHM341	אך זו העובדה, אם לא נשיג קצת זפת או משהו דומה, נידונו להישאר באי הזה לשארית חיינו.
WKHM342	איי, הייתי נותן לך בקבוק ארור מלא משחה...
WKHM343	...אם תוכל למצוא לנו משהו לאטום בו את הספינה כדי שנוכל לשוב הביתה.
WKHM344	כן, זה נכון...
WKHM345	...ושלא יעלו לך אי אלו רעיונות לגנוב אותו!
WKHM346	אנחנו בטח נזדקק לו. אתה מבין...
WKHM347	...נגרות במזג האוויר הטרופי הזה יכולה לגרום לעור שלך להזדקן בטרם עת!
WKHM348	זה רק אחד מני קשיים רבים שפיראט צריך להתמודד איתם במהלך העידן הברברי הזה.
WKHM349	איי! ואם אנחנו הפיראטים לא נחזיק מלאי משחות ידיים בכל הספינות שלנו, סביר להניח שנמות משפשפת.
WKGT350	וואו! אם הייתי עושה עבודה בהיסטוריה על פיראטים והייתי כולל את העובדה הזאת הייתי מקבל ציון 100.
WKGT351	אנחנו מדברים על ציון 100 עגול בהתחייבות.
WKGT352	וה-100 הזה פשוט יכניס אתכם לאיזו אוניברסיטה שתבחרו.
WKGT353	תחשבו על זה.
WKHM354	תראה, אמרתי לך לשכוח מזה!
WKGT355	...אתה בטוח שלא תשקלו מחדש?
WKHM356	איי, נערי. כולנו הסכמנו.
WKHM357	אנחנו מעדיפים להתעסק עם קצף גילוח מאשר עם קצף ים.
WKHM358	איי, אנחנו בטוחים.
WKHM359	כולנו מעדיפים לחתוך שערות מאשר גרונות.
WKHM360	טוב... חוץ מביל.
WKGT361	כמובן.
WKHM362	כמובן שתעשה זאת, נערי.
WKHM363	דרך אגב, יש לך במקרה סרט דביק, נערי? אנחנו מחברים חזרה את המפרש הראשי.
WKGT364	אמ... לא.
WKHM365	כמה חבל. אז ניאלץ להשתמש במסמרים.
WKHM366	מצטער, נערי.
WKGT367	אוי, אוף.
WKHM368	טוב, נערי, המצב יכול היה להיות יותר גרוע.
WKHM369	יש שפע של עצים על האי, כך שנוכל לתקן את כל החורים הגדולים בגוף האוניה.
WKHM370	אנחנו גם הולכים להוסיף רחבת ריקודים מעץ על סיפון הלידו.
WKGT371	נחמד.
WKHM372	איי. זה משהו שדיברנו עליו כבר הרבה זמן.
XGXM301	אני מרגישה נוכחות אפלה הולכת וקרבה אליי...
XGGT302	שלום לך!
XGXM303	אהההה!
XGGS304	אההה!
XGGS305	בבקשה! הנמיכי את קולך! בלי צרחות!
XGGS306	הוי, ראשי...
XGSO307	היי, אני ברנשצבע. ומי את...?
XGSO308	גלי את העתיד שלי! גלי את העתיד שלי!
XGSO309	מה הקלפים אומרים עלי? תהילה? עושר? אהבה?
XGSO310	חייבת להיות כאן טעות. קראי שוב את קלפי הטארוט שלי.
XGSO311	אני מרגיש יותר בר מזל. תעשי לי עוד קריאת טארוט. 
XGSO312	שלפי לי.
XGSO313	מה דעתך לעשות לי עוד קריאת טארוט?
XGSO314	האם את מכירה תרופות טובות נגד חמרמורת?
XGSO315	האם את יודעת משהו על אודות הטבעת האבודה של אי הדמים?
XGSO316	איפה אוכל למצוא את יהלום מרקטוב הזה?
XGSO317	לא משנה.
XGNN318	גברת סימה
XGXM319	אני גברת סימה...
XGGT320	מה שתגידי. אמרי לי מה צופן לי העתיד!
XGXM321	אני לא חושבת שאתה רוצה לשמוע.
XGXM322	ישנים דברים שלגביהם טוב לו לאדם שישאר בור ועם הארץ.
XGGT323	אבל אני כבר בור ועם הארץ בכל כך הרבה דברים! אני רוצה לדעת את עתידי!
XGXM324	לא. לא נועדת לדעת...
XGGT325	אני מתערב שאת פשוט לא יכולה לעשות את זה. זאת הבעיה...
XGGT326	את לא יכולה לעשות את זה, ואת מפחדת שכולם יגלו שאת סתם מתחזה.
XGXM327	אתה יודע, אני יכולה להטיל עליך קללה שתגרום לכל פירור מזון שאתה אוכל...
XGXM328	...להפוך למקק רעבתן בתוככי המעיים שלך...
XGXM329	...וידון אותך למוות המייסר ביותר שניתן להעלות על הדעת.
XGGT330	אז את הולכת לגלות לי את עתידי או לא?
XGXM331	אני לא צוחקת.
XGGT332	אוקיי, אוקיי.
XGXM333	)אנחה( בסדר. אנחנו ניוועץ בקלפים.
XGXM334	תהליך הקריאה בטארוט הוא מאוד מורכב...
XGXM335	...כל כרטיס שנשלף מנבא אירוע עתידי בחייך.
XGXM336	כשייאספו יחדיו, הם יספרו את סיפור העתיד שלך...
XGXM337	...עתיד מלא בהפתעות ו...
XGXM338	אהההההה!
XGGS339	אלוהים אדירים, אישה! תפסיקי לצרוח!
XGGT340	מה זה? זה אהההההה טוב?
XGXM341	זה מוות!
XGGT342	בטארוט, `מוות` פשוט אומר `שינוי`, נכון?
XGGT343	כלומר, זה לא משהו לדאוג ממנו, נכון?
XGXM344	אמ... כן, בטח. מה שתגיד.
XGXM345	עכשיו בבקשה, לך.
XGXM346	אין ספק לגבי הגורל שלך, ברנשצבע.
XGXM347	הקלפים אינם משקרים.
XGXM348	אבל אם אתה מתעקש...
XGXM349	פעם נוספת, זה מוות.
XGXM350	מזל אינו מעורב כאן, ברנשצבע.
XGXM351	זה הגורל שלך!
XGGT352	גולר, שמגולר.
XGXM353	לא 'גולר'. 'גורל'.
XGGT354	לא חשוב. בואי נראה מה יש לקלפים להגיד הפעם.
XGXM355	הקלף אומר 'מ ו ו ת'.
XGGT356	את בטוחה שאת לא מחלקת מתחתית החפיסה?
XGXM357	זוכר את הקללה שסיפרתי לך עליה?
XGGT358	אוקיי, אוקיי.
XGXM359	מ ו ו ת.
XGGT360	כמה קלפים כאלו יש לך, אגב?
XGXM361	זאת עבודת השטן, ברנשצבע.
XGXM362	הגורלות קשרו קשר נגדך...
XGXM363	...ואף אדם לא יכול להתערב!
XGXM364	המסלול שלך נקבע.
XGGT365	אוקיי, תפסתי את הפרנציפ, באמת שתפסתי.
XGGT366	רק עוד פעם אחת.
XGGT367	עבור ברנשצבע.
XGXM368	)התנשפות!(
XGGT369	תני לי לנחש... מוות?
XGXM370	לך מכאן!
XGGT371	אה?
XGXM372	אתה מכניס את כולנו לסכנה איומה!
XGXM373	עצם הנוכחות שלך לא תביא עלינו כלום מלבד מחלות, טרגדיות, ומוות!
XGGT374	אה באמת? אז...
XGXM375	שד! שד!
XGNN376	קלפי טארוט
XGNN377	קלף טארוט
XGXM378	בני עמי מומחים באומנות של ניקוי ראשים מעורפלים.
XGXM379	התהליך פשוט:
XGXM380	ראשית, עליך למצוא ארבעה תריסרי עלוקות.
XGGT381	עלוקות?
XGXM382	לאחר מכן, יש לתלות את הקורבן כשהוא הפוך מצמרתו של עץ לבנה.
XGGT383	הפוך?
XGXM384	יש לבנות מדורה מתחת לקורבן, תוך שימוש בעשרים גלונים של אלכוהול וצואת עטלפים כדלק.
XGGT385	צואה?
XGXM386	יש להסיר את כל הבגדים שלכם ולרקוד סביב המדורה, תוך שאתם מזמרים בשפת העתיקים...
XGGT387	אוקיי, חכי רגע. זה נעשה טיפה מוזר.
XGXM388	מה אני יכולה לומר? זה עובד.
XGGT389	תודה, אבל אני חושב שאנסה משהו אחר.
XGXM390	אני חשה עצב אדיר הקשור לטבעת הזו.
XGXM391	וחלק גדול שחסר בה. יהלום יפהפה.
XGGT392	איפה היהלום?
XGXM393	אני רואה מערה אפלה, מלאה אנשים מרושעים.
XGXM394	ומקום של מוות...
XGXM395	...אי חשוך בצורת גולגולת ענקית!
XGGT396	גברת סימה, אני...
XGXM397	הסתלק!
XGXM398	אתה תביא מוות לכל הסובבים אותך!
XGXM399	שום טוב לא יכול לצאת מכך!
BBFP005	מגפיים נחמדים, הא?
BBTP010	...סליחה.
BBFP015	היי! מה אתה יודע?
BBFP020	יש לי באמת עצמות גדולות!
BBTP025	אוי לא, שקט!
BBTP030	הנה מגיע קפטן לה צ'אק.
BBLC035	עצרו שם, גלמים שכמותכם!
BBLC040	הפליגו אל מבצרי באי הקופים. אני אשחרר את כל צבא האל-מתים שלי. הפעם, אילנה תהיה שלי!
BBLC045	אה, אילנה! יהיה זה יום מתוק בגיהינום כשתרגישי את נשימתי הבוערת כשאשק לשפתותייך, ותהפכי לכלתי הנצחית. ואשמיד כל אדם שיעז לעמוד בדרכי!!
BBLC050	מלחים סובלים, כמה טוב להיות מת! חה, חה, חה!
CREM055	ברנשצבע?
CREM060	ברנשצבע!
CREM065	חשבתי שאיבדתי אותך לעד. זה באמת אתה?
CRGT070	כן, אילנה!
CRGT075	הממ...באמת התכוונת למה שאמרת שם?...שאני האדם היחיד שאהבת אי פעם?
CREM080	אה...ובכן...כן, ברנשצבע, אני מניחה שכן.
CRGT090	אילנה, אני איש של מעשים. רברבן. נוכל. נווד! אדם שיכול לעצור את הנשימה למשך עשר דקות. בלי קשרים וללא חרטות. אני מפליג עם הרוח והולך לאן שההרפתקה תיקח אותי.
CREM095	ברנשצבע, תפסיק לקשקש.
CRGT100	אילנה, התינשאי לי?
CREM105	הוי, ברנשצבע!
CRGT115	הוי,
CRGT120	אתה חי! אה, אבל, איך שרדת את הפיצוץ?!!
CRWY125	אני עפתי החוצה. למזלי לא הייתי חגור בחגורת הבטיחות.
CRWY130	וואו, אילנה! איזה יופי של טבעת!
CREM135	תודה לך, וולי. זאת טבעת אירוסין שקיבלתי מברנשצבע.
CRWY140	היי! היא נראית בדיוק כמו טבעת יהלום ענקית שהייתה באוצר של לה צ'אק.
CRWY145	את יודעת, זאת עם קללת הוודו המזוויעה והמעוותת שהוטלה עליה.
CRWY150	טוב, אני בטוח שברנשצבע לא היה נותן לך את הטבעת  ה ז א ת.
CRWY155	בכל אופן, אני חייב לזוז. שמעתי שיש מכון הסרת קעקועים על האי הזה שבטוח לבעלי נמשים!
CRWY160	נתראה בחתונה!
CREM165	ברנשצבע?!!!
CRGT170	אההה...
FILC180	אאאאאאארח!!!
INLC205	אש!
INGI210	יורים עלינו! אההההההה!
INEM215	כמה פעמים אצטרך להגיד לך, לה צ'אק? אני פשוט לא מרגישה באותו אופן כלפיך.
INGT220	אילנה!
INLC225	בשם הדם הקרוש שלי, את תלמדי לאהוב אותי! הפליגי איתי ואכתיר אותך למלכת המתים!
INEM230	אני... אני לא יכולה. אני חופפת את השיער שלי הלילה.
INLC235	קללות יחולו על שערך, אישה! את לא רואה שגוויית הקברניט המלוחה הזאת עורגת לליטופייך העדינים?
INEM240	אתה יודע...אני לא חושבת שאבא שלי יהיה מרוצה מהרעיון שאני יוצאת עם מת חי-
INEM245	ובכל מקרה אני לא ראויה לשודד-ים זומבי מוצלח שכמוך--
INEM250	...בוא פשוט נישאר ידידים.
INLC255	דאאאאאאאהה!
INEM260	)אנחה עמוקה( תפנים את זה, לה צ'אק. אתה נבל תלותי, מרושע, מצחין ושפל וזה לא בדיוק מה שאני מחפשת בשלב זה למערכת יחסים רומנטית.
INLC265	לעזאזל עם החידות שלך, בחורה שובבה!
INLC270	מה את מנסה להגיד?
INSE275	אההה! הווו!
INEM280	אתה מפלצת צמאת דם שכבר חטפה אותי פעם, עינתה את החברים שלי,...ולקחה ממני את האדם היחיד שאהבתי מעודי: ברנשצבע כפיסדבק.
INSE285	אחחחח...כמה רומנטי...
INSE290	ספינה מתקרבת!
INLC295	כפיסדבק?!!!
INLC300	תדוגו אותו!
INEM305	ברנשצבע?!
INLC310	ברנשצבע כפיסדבק! בשם המעיים הנמקים שלי, אני לא יודע איך נמלטת מקרנבל הארורים, אבל לא תצליח להימלט מלטעום את להב חרבי!
INLC315	דאאאאררח!
INLC320	הוווו. הילדה נועזת! הי.
INLC325	השליכו אותו לבטן הספינה! אני אחסל אותו אחרי הקרב.
INLC330	שחררו את סירות ההצלה.
INLC335	...והכינו את פגזי הוודו הבוערים!
LRLC345	אההה. קבוצה נוספת של מגויסים לצבא האל-מתים שלי!
LRLC350	עכשיו... איך מתקדם החיפוש אחר כלתי לעתיד?
LRLC355	איפה כלב כמרת™?!
LRDD360	מצאתי 'תם! מצאתי 'תם! )צוחק( היאק, היאק היאק! אוי, בחיי. אוי אלליי. היאק! היאק! באמת!
LRLC365	איפה?!!!!!
LRDD370	אה...הם על אי הדמים, אדוני.
LRLC375	תפוס אותם...
LCGT385	אווו!
LCGT390	אממ. אילנה? את בסדר?
LCEM395	ברנשצבע? איפה... איפה אנחנו?
LCGT400	את בסדר. אנחנו על אי הדמים.
LCGT405	על הטבעת של לה צ'אק הוטלה קללה איומה, אבל אני סידרתי את המצב!
MSDD415	היאק! אה... לא! לא! היא לא על אי הביזה, קפטן לה צ'אק!
MSLC420	אז תתחילו לסרוק את הימים, חת'כת עכברושים עצומים! תפסו אותם והביאו אותם אליי!
MSLC425	מיצאו לי את ברנשצבע כפיסדבק. יחד איתו אתם תמצאו את אילנה!
MSLC430	תשרפו כל כפר בקאריביים אם אתם חייבים, אבל תביאו לי את כלתי!...ועוד סלט כרוב.
MSLC435	ארורים יהיו הנבלים! הם לעולם לא נותנים מספיק סלט כרוב עם הארוחות העסקיות שלהם.
NBFP440	חבית משקה! ותרנגולת! חה, חה! תראה את כל הציוד הזה, חבר!
NBFP445	הו, זה בטח היה קרב כמו שצריך! בואו נרים עוגן ונפליג אל אי הגולגולת. המלך אנדריי ישלם מחיר יקר עבור השלל הזה!
NBTP450	חכה רגע! יש כאן עוד משהו. זה...אה...זה...אה...זה סוג של נעליים...
NBTP455	היי!...אלו מגפיים יפים!
NBTP470	אההההה! אבל הם עדיין חמים! אאו, אאו, אאו, אאו, אאו, אאו, אאו, אאו.
NBLC475	חה, חה, חה, חה, חה, חה, חה, חה, חה!!!
NBTP480	וואההההההההה!
OPGT485	יומן הקברניט: ברנשצבע כפיסדבק. אבוד בים כבר ימים. בלי צוות או מכשירי ניווט כלשהם. בלי אספקה למעט נקניקייה אכולה-למחצה, ואם לא אמצא מים בקרוב, אני גמור בלי ספק. רק התקווה שאמצא את אהובתי, אילנה, מחזיקה אותי.
OPGT490	מסעותיי בעקבות האוצר האגדי קריאדיר השאירו אותי במצב ביש זה. חשבתי שיביא לי כבוד ותהילה. במקום זאת, הוא הוביל אותי לתוך ציפורניו של אויבי, פיראט הזומבים לה צ'אק. סיכלתי את מזימתו הזדונית להינשא לאילנה והוא חיפש לנקום.
OPGT500	אני ממש, ממש צמא עכשיו. לו רק יכולתי ללגום לגימה קטנה של מים זכים, הייתי מחדש כוחות להמשך המסע.
OPGT505	הוי, אבל אני יודע שאין מסביבי כלום מלבד קילומטרים על גבי קילומטרים של אוקיינוס...
OPGT510	לו רק הייתי יכול להגיע ליבשה, הייתי עשוי למצוא מים ומעט מזון. פירות, אולי... משהו נגד הספחת שיעזור לי להתאושש ולהתחזק. ממממממ...אולי בננות...
OPGT515	הוי, למה אני מענה את עצמי בצורה כזו? אני יכול באותה מידה לבקש איזו חתיכת פרגית וספל גדול של גרוג שיעשה לי טוב.
OPGT520	הוי, אילנה דובשנית שלי... האם קוללתי לגווע ברעב באוקיינוס... מבלי לראות את פנייך אף לא עוד פעם אחת? האם--
SWGT600	ואן הלגן?!!
SWVH610	האגיס! תן יד!!
SWHM615	אני בקושי מחזיק את עצמי, חברים!!
SWHM620	למען השם, הרוח הזאת, היא השטן בעצמו!!
SWGT625	אההההההההההההההה!!
SZLC630	עכשיו, עם הלהבות השטניות של פגז הוודו הזה, אני אפוצץ את הצד הטוב שלי אל העולם שכולו טוב. )צחוק(
SZLC635	זה יראה לה כמה באמת אכפת לי--
SZGT640	אוף!
SZLC645	דאאאאאאררר!
SZEM650	הוי, לא!
CAGT409	טריאנגולציה של אש צולבת, זה המפתח!
CAGT410	לעולם לא אצליח לפגוע בזה מכאן... לפחות, לא אם פעלתי לבדי.
HBGT538	אה, פאפאפישו!
CLGT525	אווו. קיפאון מוחי.
LQGT445	חוץ מזה, אם ארצה להיכנס לתיאטרון אני תמיד יכול להשתמש בדלת הבמה.
CLGT526	כתוב כאן, 'ביגפוט קפוא'.
CLGT527	כתוב כאן, 'היכל ההזיות'.
CLGT528	כתוב כאן, 'טריקסי, נערת צוואר הג'ירף'.
CLGT529	כתוב כאן, 'מופעים.
CLGT530	כתוב כאן, 'מתקנים.
CLGT531	כתוב כאן, 'גביעי ברד'.
CLGT532	כתוב כאן, 'נחש את גילך ומשקלך'.
CVP2010	היי! אתה יורה קרוב מדי, אחינו!
CVP2011	תסתכל לאן אתה יורה!
CVP2012	בצד של מי אתה?
CVP2013	אתה הולך להרוג את כולנו! שוב!
CVP2014	זה נראה כאילו אתה לא אחד מעבדיו הנרצעים של לה צ'אק!
CVP2015	המבצר, טיפש! כוון למבצר!
CVP2016	וולי! אתה הולך להיות בצרות כשנחזור לספינה!
CVP2017	מי מאייש את התותח הזה?
CVP2018	כוון רחוק יותר, אידיוט!
CVP2019	תפסיק עם זה!
CVP3010	היי! אתה מתקרב יותר מדי, חבוב!
CVP3011	שים לב איפה ש'תה יורה!
CVP3012	בצד של מי אתה?
CVP3013	אתה הולך לגרום למותנו! שוב!
CVP3014	זה כאילו אתה בכלל לא אחד ממשרתיו המרושעים של לה צ'אק!
CVP3015	המבצר, טיפש! כוון למבצר!
CVP3016	וולי! אתה הולך להיות בצרות כשנחזור לספינה!
CVP3017	מי מאייש את התותח הזה?
CVP3018	כוון רחוק יותר, אידיוט!
CVP3019	תפסיק עם זה!
CRGT091	אבל איכשהו, משהו תמיד מוביל אותי ל...
CRGT116	-- וולי?!!
SZLC646	אוף! טבורו של נפטון, זה היה קרוב.
F1FS356	כן, קברניט. זה על השולחן, אדוני.
SSLF333	מה?!
BJVH323	אתה טוב כמעט כמו בן הדוד שלי.
BJGT324	אתה טוב כמעט כמו בן הדוד שלי.
CVP4010	היי! אתה מתקרב יותר מדי, חבוב!
CVP5010	היי! אתה מתקרב יותר מדי, חבוב!
CVP6010	היי! אתה מתקרב יותר מדי, חבוב!
CVP4011	הסתכל לאן אתה יורה!
CVP5011	הסתכל לאן אתה יורה!
CVP6011	הסתכל לאן אתה יורה!
CVP4012	בצד של מי אתה?
CVP5012	בצד של מי אתה?
CVP6012	בצד של מי אתה?
CVP4013	אתה הולך לגרום למותנו!
CVP5013	אתה הולך לגרום למותנו! שוב!
CVP6013	אתה הולך לגרום למותנו! שוב!
CVP4014	זה כאילו אתה בכלל לא אחד ממשרתיו המרושעים של לה צ'אק!
CVP5014	זה כאילו אתה בכלל לא אחד ממשרתיו המרושעים של לה צ'אק!
CVP6014	זה כאילו אתה בכלל לא אחד ממשרתיו המרושעים של לה צ'אק!
CVP4015	המבצר, טיפש! כוון למבצר!
CVP5015	המבצר, טיפש! כוון למבצר!
CVP6015	המבצר, טיפש! כוון למבצר!
CVP4016	וולי! אתה הולך להיות בצרות כשנחזור לספינה!
CVP5016	וולי! אתה הולך להיות בצרות כשנחזור לספינה!
CVP6016	וולי! אתה הולך להיות בצרות כשנחזור לספינה!
CVP4017	מי מאייש את התותח הזה?
CVP5017	מי מאייש את התותח הזה?
CVP6017	מי מאייש את התותח הזה?
CVP4018	כוון רחוק יותר, אידיוט!
CVP5018	כוון רחוק יותר, אידיוט!
CVP6018	כוון רחוק יותר, אידיוט!
CVP4019	תפסיק עם זה!
CVP5019	תפסיק עם זה!
CVP6019	תפסיק עם זה!
CVP1010	היי! אתה מתקרב יותר מדי, חבוב!
CVP1011	שים לב איפה ש'תה יורה!
CVP1012	בצד של מי אתה?
CVP1013	אתה הולך לגרום למותנו! שוב!
CVP1014	זה כאילו אתה בכלל לא אחד ממשרתיו המרושעים של לה צ'אק!
CVP1015	המבצר, טיפש! כוון למבצר!
CVP1016	וולי! אתה הולך להיות בצרות כשנחזור לספינה!
CVP1017	מי מאייש את התותח הזה?
CVP1018	כוון רחוק יותר, אידיוט!
CVP1019	תפסיק עם זה!
SWGT590A	אנחנו מוכרחים לשמור אותה במסלול אי הדמים
SWVH605A	אני עושה כל מה שביכולתי!
SDLC384	אאא-פצ'ייי!
SDGT385	הוא לקח את אילנה לרכבת ההרים הקטלנית שלו!
SDGT386	אני חייב להגיע אליה לפני שהיא תהפוך לכלתו האל-מתה!
SDGT387	איפה הם?!!
SDLC388	אילנה?
SDLC389	אאאר, כפיסדבק! זה רק אתה!
SDLC390	ראית את אילנה?
SDLC391	היא אמרה לי שהיא רק הולכת לפדר את האף ולא ראיתי אותה מאז.
SDLC392	אנ'לא מאמין שהאמנתי לזה שוב!
SDLC393	כשאתפוס אותה-הא? חכה!
SDLC394	הרעידו גידולי, הטלת עלי קללת 'אויב הקטנטנים'!
SDLC395	לעולם לא אשתמש בזה שוב.
SDLC396	עכשיו תעמוד בשקט ילד, כדי שאוכל לצלות אותך בלהבות! )צוחק(
SDLC397	אאארג! שוב אתה?!
SDLC398	אם נסעת ברכבת ההרים שלי, איך זה שלא בושלת בבריכת הלבה המותכת שלי?
SDLC399	הממממ... אילנה בוודאי התעסקה עם לוח הבקרה ושינתה את מסלול המסילה.
SDLC400	איי, אני אמות בגללה יום אחד... כלומר שוב.
SDLC401	אבל אהיה מקולל אם אני לא אוהב את האישה הקטנה הזו.
SDLC402	אכול מוות בוער, כפיסדבק!!
LDFS335	כן קפטן, זה על השולחן, אדוני.
RCPB398	רום לפי הטעם.
RCPB399	להחליף עם רום.
RCPB400	עם חלק אחד של לוויתן כחול.
RCPB401	תסמינים חמורים מאוד, מאוד,
RCPB402	...מאוד, מאוד, מאוד, מאוד,
RCPB403	מאוד, מאוד, מאוד, מאוד
RCPB404	של עייפות.
PU_M001	%oobject-under-cursor% %ssentence-line-preposition-string% %sobjects-string-name% %ssentence-line-verb-string%
PU_M002	%oobject-under-cursor% %ssentence-line-preposition-string% %sobjects-string-name% %ssentence-line-verb-string%
PU_M003	שאף
PU_M004	הפעל
PU_M005	אכול
PU_M006	שתה
PU_M007	לעס
PU_M008	טעם
PU_M009	דגום
PU_M010	תרנגולת פרא
PU_M011	פתח
PU_M012	סגור
PU_M013	נשוף
PU_M014	נשוך
PU_M015	התבונן
PU_M016	דחוף
PU_M017	הרם
PU_M018	בחן
PU_M019	שוחח עם
PU_M020	רק
PU_M021	משוך
PU_M022	התאם
PU_M023	תן
PU_M024	ל
PU_M025	עם
PU_M026	לקק
PU_M027	קח
PU_M028	בלע
PU_M029	נשוף
PU_M030	ירק על
PU_M031	ירה
PU_M032	התר
PU_M033	כאשר כל העיניים פקוחות, עקוב אחר הנתיב
PU_M034	לעבר הסימן X.
PU_M035	דרום מזרח
PU_M036	צפון מערב
PU_M037	מערב
PU_M038	דרום
PU_M039	מזרח
PU_M040	שני צעדים לצפון מזרח
PU_M041	מזרח
PU_M042	דרום מערב
PU_M043	X מסמן את המקום!
PU_M045	נקה שיניים באמצעות
PU_M046	נגן
PU_M047	שחרר
PU_M048	טפס
PU_M049	נער
PU_M050	שחה
PU_M051	רד
PU_M052	סלאפי קרומוול
PU_M053	נוח על
PU_M054	סימוני וודו
PU_M055	אכול תוכן
PU_M056	שחרר
PU_M057	שתה מ
PU_M058	לה לה לה לה לה לה לה לה לה לה לה לה
PUGT059	זה גוש טופו בגודל של הראש שלי!
PUGT060	לא, זה לא בריא לשיניים שלהם.
PUGT061	אני מבין. טיפוסי.
PUGT062	אז מה שאתה אומר לי זה שזה אחד מהפרסים היוקרתיים שלכם.
PUSO063	סדר לי תותח צעצוע.
PUSO064	אולי אחד מצעצועי בובות הוודו?
PU_M065	חור פעור אל פני הים
PUGT066	הוא שאב את הבועה חזרה פנימה לפני שיכולתי להגיע אליה.
PUGT067	אולי פשוט אשמור קצת מהשומן הזה.
PUGT068	הוא להטוטן מוצלח, אבל הייתי שמח אם הוא יירד מהבמה כדי שאוכל לחפור ולהוציא את אילנה.
PUGT069	תפיל אותם! תפיל אותם!
PUGT070	אני שמח שיש לזה סוף טוב והוא יצא...המ...יצא עם הבחורה בסוף.
PUGT071	הווו, הראש שלי מסתובב. אני צריך להפסיק עם הרום.
PUGT072	נראה שבלעת את הפיסה הקודמת שנתתי לך.
PUGT073	כדי להסיר את הקללה ולהציל את אילנה!
PUGT074	זה וולי דינמו-קופאלקטרי. וואו. הוא נראה כל כך מציאותי.
PUGT075	היי. רק רגע! זה באמת וולי!
PUGT076	זה וולי המסכן.
PUGT077	אני אחזור לשחרר אותך מיד אחרי שאביס את לה צ'אק.
PUGT078	אל תדאג וולי, אני לא אשאיר אותך תלוי כאן כמו שעשיתי בפעם שעברה.
PUGT079	אתה יכול לסמוך עליי וולי.
PUGT080	מיד אחרי שאביס את לה צ'אק, אציל את אילנה, אשחרר את כל הקופים..
